timestamp,value
1440223631006,-1.0
1440223793980,1.0
1440223802005,1.0
1440223804125,1.0
1440223805952,1.0
1440223809493,1.0
1440243988074,-1.0
1440243992093,1.0
1440243994433,1.0
1440243996250,1.0
1440244004020,1.0
1440245935911,-1.0
1440245936937,-1.0
1440249429890,1.0
1440283924563,-1.0
1440284253655,1.0
1440292099576,-1.0
1440292171829,1.0
1440292200167,-1.0
1440300565026,1.0
1440314065443,1.0
1440314067737,1.0
1440314071591,-1.0
1440314253572,1.0
1440319518761,1.0
1440319689312,1.0
1440324714506,-1.0
1440324872270,1.0
1440326119632,-1.0
1440328321116,1.0
1440328333316,-1.0
1440338924418,1.0
1440368646859,1.0
1440368683139,-1.0
1440368919769,1.0
1440457850581,1.0
1440458406124,-1.0
1440458412099,1.0
1440458433511,-1.0
1440459221756,1.0
1440459536596,-1.0
1440459546294,1.0
1440459579105,-1.0
1440459640781,1.0
1440460044517,-1.0
1440460072855,1.0
1440460099893,-1.0
1440460108908,1.0
1440460419144,-1.0
1440462410733,1.0
1440466911675,1.0
1440467626717,1.0
1440469547419,1.0
1440471528453,-1.0
1440471670145,1.0
1440472084858,-1.0
1440472089334,-1.0
1440472109580,-1.0
1440472112455,-1.0
1440472133969,1.0
1440472141585,1.0
1440472170288,-1.0
1440472171367,-1.0
1440474253539,1.0
1440474254961,1.0
1440474256257,1.0
1440474257776,1.0
1440474258911,1.0
1440474350086,-1.0
1440474987743,-1.0
1440475078593,1.0
1440475114830,-1.0
1440475395112,1.0
1440475516524,-1.0
1440475616220,1.0
1440475708116,1.0
1440475713550,-1.0
1440475714764,-1.0
1440475715804,-1.0
1440475717093,-1.0
1440475718228,-1.0
1440475719376,-1.0
1440475720398,-1.0
1440475721465,-1.0
1440475724170,-1.0
1440475728159,-1.0
1440475854711,1.0
1440475876730,-1.0
1440476103574,1.0
1440476539238,1.0
1440476948578,-1.0
1440476955930,1.0
1440477362119,1.0
1440477538903,-1.0
1440477680231,-1.0
1440477715897,-1.0
1440477787640,1.0
1440478011326,1.0
1440480192982,-1.0
1440480783130,-1.0
1440480972860,1.0
1440481324788,-1.0
1440481674578,1.0
1440483183679,1.0
1440483184879,1.0
1440483405852,-1.0
1440484547512,-1.0
1440484689414,1.0
1440485629702,-1.0
1440485746561,1.0
1440487321289,-1.0
1440487348378,1.0
1440487510603,-1.0
1440488058609,-1.0
1440488678390,-1.0
1440488837825,1.0
1440489024365,1.0
1440489129429,-1.0
1440489305936,1.0
1440489942901,-1.0
1440492643519,1.0
1440492782047,1.0
1440493231238,-1.0
1440493232481,-1.0
1440496072263,1.0
1440496073296,1.0
1440496125768,-1.0
1440500163710,-1.0
1440500285890,1.0
1440501745143,-1.0
1440501748248,1.0
1440501750561,-1.0
1440501916117,1.0
1440504083033,-1.0
1440504252586,1.0
1440509940443,-1.0
1440510026363,1.0
1440510901919,-1.0
1440511052636,-1.0
1440511081418,1.0
1440511153953,1.0
1440511163733,1.0
1440512148472,-1.0
1440513762914,-1.0
1440547765150,1.0
1440548847256,-1.0
1440548901815,1.0
1440549035407,1.0
1440549888194,-1.0
1440550076388,1.0
1440550533190,-1.0
1440551198863,1.0
1440551549292,-1.0
1440551649857,1.0
1440552345810,-1.0
1440552450497,1.0
1440552678337,-1.0
1440554127027,1.0
1440554148708,-1.0
1440554149866,-1.0
1440555387163,1.0
1440555657932,1.0
1440555659260,1.0
1440556607686,-1.0
1440556836097,1.0
1440557356839,1.0
1440558084042,-1.0
1440558153534,-1.0
1440558164878,-1.0
1440558173911,-1.0
1440558183393,-1.0
1440558539662,1.0
1440559240534,1.0
1440559468523,-1.0
1440559892832,1.0
1440561421540,1.0
1440561425773,-1.0
1440562993306,-1.0
1440562996283,-1.0
1440563191132,1.0
1440563225591,-1.0
1440563343640,-1.0
1440563370151,1.0
1440563424066,1.0
1440563452160,1.0
1440563453706,1.0
1440563469036,-1.0
1440563472457,1.0
1440563482682,-1.0
1440563651470,1.0
1440565016674,-1.0
1440565194291,1.0
1440565686191,1.0
1440565687787,1.0
1440565775315,-1.0
1440565846052,1.0
1440566001013,-1.0
1440566048992,1.0
1440573013244,-1.0
1440573039742,-1.0
1440573045443,-1.0
1440573098725,-1.0
1440573138792,1.0
1440573202827,1.0
1440573213370,1.0
1440573215594,1.0
1440573312610,-1.0
1440573609079,1.0
1440574693384,1.0
1440575931151,-1.0
1440575943227,-1.0
1440575946158,-1.0
1440575980230,-1.0
1440576176617,-1.0
1440576300360,1.0
1440576406753,1.0
1440576546696,1.0
1440576637034,-1.0
1440576685491,1.0
1440576740652,1.0
1440576908228,1.0
1440576917353,-1.0
1440576921735,1.0
1440577158982,-1.0
1440577298397,1.0
1440577392297,-1.0
1440577676962,1.0
1440577677986,-1.0
1440577679056,1.0
1440577680218,1.0
1440577681339,-1.0
1440577682437,1.0
1440577683545,-1.0
1440577685703,-1.0
1440577690522,-1.0
1440577691625,-1.0
1440577692871,-1.0
1440577694292,-1.0
1440577696480,-1.0
1440577744753,-1.0
1440577748636,-1.0
1440577750258,-1.0
1440577768580,1.0
1440586134829,1.0
1440586136639,1.0
1440586369265,-1.0
1440586561457,1.0
1440586586068,-1.0
1440586859970,1.0
1440589435518,-1.0
1440590199069,1.0
1440591496888,-1.0
1440593377832,1.0
1440593866256,1.0
1440593867330,1.0
1440593868922,1.0
1440593946593,-1.0
1440593950241,1.0
1440593952974,1.0
1440593959426,1.0
1440593967346,-1.0
1440593970925,1.0
1440593972707,-1.0
1440593974311,-1.0
1440593975588,-1.0
1440593977649,1.0
1440593979312,-1.0
1440593984502,1.0
1440593989284,-1.0
1440593991701,-1.0
1440594133532,-1.0
1440594215156,1.0
1440594232207,-1.0
1440594492706,1.0
1440595407709,1.0
1440599157734,-1.0
1440599375363,-1.0
1440599593262,1.0
1440599809181,-1.0
1440599810997,-1.0
1440628059553,1.0
1440632236581,1.0
1440635483456,-1.0
1440635575705,1.0
1440636673060,1.0
1440638810052,-1.0
1440639204973,1.0
1440640274536,1.0
1440641032911,1.0
1440643486032,1.0
1440643487577,1.0
1440643499511,-1.0
1440643512034,1.0
1440643662069,-1.0
1440644088735,-1.0
1440644089988,-1.0
1440644218647,1.0
1440644219863,1.0
1440644941737,-1.0
1440645992083,-1.0
1440645994507,-1.0
1440646481845,1.0
1440646483378,-1.0
1440646608856,-1.0
1440646611312,-1.0
1440646613627,-1.0
1440646615032,-1.0
1440649226458,1.0
1440649227902,1.0
1440649229815,1.0
1440649231664,1.0
1440649484320,-1.0
1440649533060,-1.0
1440649594097,1.0
1440649648417,1.0
1440649688112,1.0
1440649870878,-1.0
1440650031408,1.0
1440650450432,-1.0
1440650757289,-1.0
1440650758304,1.0
1440654525434,-1.0
1440654526509,-1.0
1440654530822,1.0
1440654540685,-1.0
1440654659487,1.0
1440654688205,-1.0
1440654874505,1.0
1440656960273,-1.0
1440657045877,1.0
1440657072566,-1.0
1440657378887,1.0
1440658697034,-1.0
1440658928408,-1.0
1440659266699,-1.0
1440659370930,1.0
1440660513470,1.0
1440661225816,-1.0
1440661324913,1.0
1440662163625,-1.0
1440662269658,1.0
1440662621912,-1.0
1440664987718,-1.0
1440665009060,1.0
1440665329512,1.0
1440665951073,-1.0
1440666437918,1.0
1440666439204,1.0
1440666442132,-1.0
1440667676886,-1.0
1440669726103,1.0
1440670268781,-1.0
1440670468573,1.0
1440671807084,-1.0
1440673378769,-1.0
1440674031025,-1.0
1440674404334,1.0
1440674763679,1.0
1440675918122,1.0
1440679488263,-1.0
1440679767185,-1.0
1440684675164,-1.0
1440684987960,1.0
1440686086488,-1.0
1440688067888,-1.0
1440695867859,-1.0
1440719870592,1.0
1440719924569,-1.0
1440719961342,-1.0
1440721193326,-1.0
1440721302523,1.0
1440723794061,1.0
1440723898169,-1.0
1440724685227,1.0
1440726936611,-1.0
1440727049890,1.0
1440729349791,1.0
1440729491234,-1.0
1440729504188,-1.0
1440729507720,-1.0
1440729518615,-1.0
1440729525825,1.0
1440729529141,-1.0
1440729545007,-1.0
1440729546146,1.0
1440729547382,1.0
1440729548642,1.0
1440729549919,1.0
1440729551063,1.0
1440729554943,-1.0
1440732002033,1.0
1440732003311,1.0
1440732004346,1.0
1440732006328,1.0
1440732322670,-1.0
1440732338020,-1.0
1440732339159,-1.0
1440732352209,1.0
1440732354010,1.0
1440732366878,-1.0
1440733452287,-1.0
1440733616078,1.0
1440738168311,1.0
1440738169719,1.0
1440738170949,1.0
1440738907686,-1.0
1440739026028,1.0
1440741067437,-1.0
1440741230113,1.0
1440741674795,-1.0
1440741714791,-1.0
1440742024927,1.0
1440742887859,-1.0
1440742918220,1.0
1440743011845,-1.0
1440743067559,-1.0
1440743275008,1.0
1440743310599,-1.0
1440745466179,-1.0
1440745530183,-1.0
1440745679476,1.0
1440745689874,-1.0
1440747517293,-1.0
1440747863403,-1.0
1440747864750,-1.0
1440748949284,1.0
1440749319171,-1.0
1440749573739,1.0
1440751705373,-1.0
1440751925344,-1.0
1440752021431,-1.0
1440752024103,1.0
1440752353579,-1.0
1440752356362,1.0
1440752852035,-1.0
1440752853671,1.0
1440753026010,-1.0
1440753159434,1.0
1440754496783,1.0
1440754498635,-1.0
1440754510209,1.0
1440754515331,1.0
1440754554230,-1.0
1440756586375,1.0
1440759068188,-1.0
1440776940500,-1.0
1440777066675,-1.0
1440817588101,-1.0
1440820911271,-1.0
1440820912669,-1.0
1440820921903,1.0
1440820923140,-1.0
1440820930014,1.0
1440821645015,-1.0
1440825680577,1.0
1440825698104,-1.0
1440825750716,1.0
1440829168223,1.0
1440829173337,-1.0
1440829177701,-1.0
1440829183907,1.0
1440829184985,1.0
1440829186020,1.0
1440829190193,1.0
1440829191692,1.0
1440829194430,1.0
1440829195508,1.0
1440829197083,1.0
1440829200662,1.0
1440829204542,1.0
1440829205707,-1.0
1440829206979,1.0
1440829209035,1.0
1440829210127,1.0
1440829211757,1.0
1440829264829,-1.0
1440829271598,1.0
1440829273450,1.0
1440829276292,1.0
1440829278674,1.0
1440829281483,1.0
1440829282577,-1.0
1440829284660,1.0
1440829287639,1.0
1440829328803,1.0
1440829342278,-1.0
1440829347474,1.0
1440829348846,1.0
1440829354205,1.0
1440829403105,-1.0
1440829428480,-1.0
1440829429768,-1.0
1440829431187,-1.0
1440829432682,-1.0
1440829688877,1.0
1440829690025,-1.0
1440829691061,-1.0
1440829692095,-1.0
1440829693243,-1.0
1440829694451,-1.0
1440829695688,-1.0
1440829697157,-1.0
1440829698499,-1.0
1440829699969,-1.0
1440829701592,1.0
1440829703317,-1.0
1440829705146,-1.0
1440829707768,1.0
1440830598168,1.0
1440830619971,-1.0
1440830637008,1.0
1440830639627,1.0
1440830642544,1.0
1440830663047,-1.0
1440830674762,-1.0
1440830678192,-1.0
1440830679434,-1.0
1440830681250,-1.0
1440830683382,-1.0
1440830684478,-1.0
1440830685765,-1.0
1440830688511,1.0
1440830689767,-1.0
1440830691324,-1.0
1440830692630,-1.0
1440830695510,-1.0
1440830697979,-1.0
1440830700484,-1.0
1440830701769,-1.0
1440830705063,-1.0
1440830707032,-1.0
1440830709310,-1.0
1440830719225,-1.0
1440831263663,-1.0
1440837231371,1.0
1440840159069,-1.0
1440840264726,1.0
1440843252528,-1.0
1440979246505,1.0
1440979365437,-1.0
1440982630770,-1.0
1440984080369,1.0
1440984148832,1.0
1440984151834,1.0
1440986297673,1.0
1440990364543,-1.0
1440990369049,-1.0
1440990372745,-1.0
1440990375794,-1.0
1440991827472,1.0
1440993101279,1.0
1440993102330,1.0
1440993283235,-1.0
1440993423738,-1.0
1440994002771,1.0
1440994201519,-1.0
1440994690741,1.0
1440995146066,-1.0
1440998963846,-1.0
1440999118910,-1.0
1440999152905,1.0
1440999259355,1.0
1441000806520,-1.0
1441000891611,1.0
1441000908714,-1.0
1441001582847,-1.0
1441001722898,1.0
1441006611681,-1.0
1441006987701,-1.0
1441007146418,-1.0
1441008224022,1.0
1441008226160,1.0
1441008267443,-1.0
1441008268922,-1.0
1441008592362,-1.0
1441008649126,1.0
1441009067011,1.0
1441010392203,1.0
1441010411905,-1.0
1441010413573,-1.0
1441010427643,1.0
1441010428930,1.0
1441010435496,-1.0
1441010438479,-1.0
1441013193362,1.0
1441013432930,-1.0
1441013434088,-1.0
1441016425049,1.0
1441016426318,1.0
1441016440234,-1.0
1441016526864,1.0
1441016887052,-1.0
1441016942682,1.0
1441017001535,-1.0
1441017065698,-1.0
1441017290058,1.0
1441017613243,1.0
1441017615171,1.0
1441017762268,-1.0
1441021615210,1.0
1441022121395,-1.0
1441022123760,-1.0
1441022845990,-1.0
1441023963940,1.0
1441024157683,-1.0
1441024257583,1.0
1441025098666,1.0
1441029090353,1.0
1441029236324,1.0
1441031989191,-1.0
1441035141257,-1.0
1441035144065,1.0
1441038255290,-1.0
1441038256814,-1.0
1441040163738,1.0
1441044049023,-1.0
1441044050930,1.0
1441055911497,-1.0
1441055915226,1.0
1441056011424,-1.0
1441056017561,1.0
1441064057703,-1.0
1441064243230,1.0
1441064246841,1.0
1441064247947,1.0
1441064267927,1.0
1441064269619,1.0
1441064271047,-1.0
1441064272218,-1.0
1441064273597,-1.0
1441064274629,1.0
1441064275869,-1.0
1441064277318,-1.0
1441064278893,-1.0
1441064280052,-1.0
1441064281170,-1.0
1441064282456,-1.0
1441064283605,1.0
1441064284621,1.0
1441064285643,1.0
1441065119092,1.0
1441065522557,-1.0
1441065526501,1.0
1441065945940,-1.0
1441066720724,1.0
1441067916525,1.0
1441068064294,-1.0
1441068245898,1.0
1441069549150,-1.0
1441073317837,1.0
1441073852642,1.0
1441075111700,-1.0
1441075158402,-1.0
1441076205168,1.0
1441076212682,-1.0
1441077278717,1.0
1441077279841,1.0
1441078187194,1.0
1441078188628,1.0
1441078660849,-1.0
1441078663215,-1.0
1441079330271,1.0
1441079466250,1.0
1441079833893,-1.0
1441081242735,-1.0
1441081294930,1.0
1441081347966,1.0
1441081367352,-1.0
1441081564755,1.0
1441081872434,-1.0
1441081916211,1.0
1441082006989,-1.0
1441082100864,1.0
1441082154957,1.0
1441082220095,-1.0
1441082370941,-1.0
1441082733329,1.0
1441083285012,-1.0
1441083288073,-1.0
1441083291767,-1.0
1441085136975,-1.0
1441085150563,1.0
1441085166901,-1.0
1441088355597,1.0
1441088434255,-1.0
1441088435823,-1.0
1441088554052,1.0
1441089369674,-1.0
1441091813985,1.0
1441091815498,1.0
1441091817535,1.0
1441091838135,-1.0
1441091839244,-1.0
1441092911417,-1.0
1441093043048,1.0
1441093989677,-1.0
1441094084401,1.0
1441094786836,-1.0
1441097009557,-1.0
1441097186461,1.0
1441098639425,-1.0
1441098873836,1.0
1441099039030,1.0
1441099041016,-1.0
1441099045528,-1.0
1441099046789,-1.0
1441099061084,1.0
1441099064106,1.0
1441099065612,1.0
1441099066784,1.0
1441099068721,1.0
1441099416653,-1.0
1441099779283,-1.0
1441099807480,-1.0
1441099926440,1.0
1441099928588,1.0
1441100312696,-1.0
1441102035088,-1.0
1441102036123,1.0
1441102038257,1.0
1441102076497,-1.0
1441102108359,-1.0
1441102187993,1.0
1441102229768,-1.0
1441102231631,-1.0
1441102233955,-1.0
1441102373295,1.0
1441102374694,1.0
1441102418402,-1.0
1441102420716,-1.0
1441102441924,1.0
1441102449410,-1.0
1441102460693,-1.0
1441102619794,1.0
1441103162993,1.0
1441103267916,-1.0
1441103286079,1.0
1441103298181,-1.0
1441103767701,1.0
1441104669904,-1.0
1441105486717,-1.0
1441109455148,1.0
1441109548579,-1.0
1441110063603,1.0
1441111003487,-1.0
1441111519705,-1.0
1441111521525,-1.0
1441116356637,-1.0
1441116474500,1.0
1441118366137,-1.0
1441143369679,1.0
1441148565699,-1.0
1441151301163,1.0
1441153920563,1.0
1441153922971,1.0
1441154269773,-1.0
1441154486548,1.0
1441156967020,-1.0
1441157169095,1.0
1441157522674,-1.0
1441157524655,-1.0
1441159290406,1.0
1441159292339,1.0
1441160857528,-1.0
1441160858932,1.0
1441163860893,-1.0
1441165976812,1.0
1441165978634,-1.0
1441167893127,-1.0
1441168134346,1.0
1441169935507,-1.0
1441170596528,1.0
1441175744975,1.0
1441176393423,1.0
1441176396600,1.0
1441176793080,-1.0
1441177117184,-1.0
1441177356239,1.0
1441178065210,1.0
1441181233646,-1.0
1441182485687,-1.0
1441182486703,-1.0
1441184315607,1.0
1441185184891,-1.0
1441185188108,-1.0
1441185189543,-1.0
1441188082795,-1.0
1441188273413,1.0
1441188632247,-1.0
1441189084410,1.0
1441189105937,-1.0
1441189199376,-1.0
1441189346375,1.0
1441189470691,1.0
1441190017459,-1.0
1441190018502,-1.0
1441190020265,-1.0
1441191804552,1.0
1441191805758,1.0
1441191848727,-1.0
1441191850702,-1.0
1441192282211,-1.0
1441192283327,-1.0
1441192299795,1.0
1441192327517,-1.0
1441193111812,1.0
1441193328943,1.0
1441194773889,-1.0
1441204019867,-1.0
1441204021265,-1.0
1441204317165,-1.0
1441237936172,-1.0
1441237945891,1.0
1441238495716,1.0
1441239678701,1.0
1441240411735,1.0
1441242182424,-1.0
1441242520561,1.0
1441242597510,-1.0
1441243109918,1.0
1441245338674,1.0
1441248820615,-1.0
1441248823023,-1.0
1441248825764,-1.0
1441248896302,-1.0
1441250208014,-1.0
1441250209019,1.0
1441250239910,-1.0
1441250248375,1.0
1441250269261,-1.0
1441251421960,1.0
1441251423135,1.0
1441251425097,1.0
1441251426348,1.0
1441251617233,-1.0
1441251786547,1.0
1441251842750,1.0
1441252356370,-1.0
1441252587488,-1.0
1441252645250,-1.0
1441252685717,-1.0
1441252719817,1.0
1441252920153,-1.0
1441254040295,-1.0
1441255286048,-1.0
1441255829396,1.0
1441261393162,-1.0
1441261498213,1.0
1441261514945,-1.0
1441262727737,-1.0
1441262855158,1.0
1441263064046,1.0
1441263624412,1.0
1441263980351,-1.0
1441264139445,1.0
1441264149550,-1.0
1441264230924,1.0
1441264331010,-1.0
1441264396206,1.0
1441269005363,-1.0
1441269117499,1.0
1441269745051,-1.0
1441269746503,-1.0
1441269747850,-1.0
1441269823155,-1.0
1441269894887,1.0
1441270198208,1.0
1441270231672,-1.0
1441270282723,-1.0
1441270532202,1.0
1441270859217,-1.0
1441270861087,-1.0
1441270862834,1.0
1441270866619,-1.0
1441270878324,-1.0
1441270879714,-1.0
1441270882127,-1.0
1441272509116,1.0
1441272743995,-1.0
1441273096909,1.0
1441273098299,1.0
1441273100428,1.0
1441273101669,1.0
1441273378358,-1.0
1441273381049,-1.0
1441273394978,1.0
1441273487027,-1.0
1441273635918,-1.0
1441273676109,1.0
1441275863316,-1.0
1441277602258,1.0
1441277922213,-1.0
1441278163268,1.0
1441278983001,-1.0
1441279784159,1.0
1441280298268,1.0
1441281919848,1.0
1441285912544,-1.0
1441286044762,1.0
1441286949230,1.0
1441288405532,-1.0
1441290044163,-1.0
1441290334583,1.0
1441294818760,-1.0
1441294821559,1.0
1441294822803,1.0
1441294872853,-1.0
1441294874223,-1.0
1441323377747,1.0
1441323381213,1.0
1441323459705,-1.0
1441323760791,1.0
1441324080251,1.0
1441325546650,-1.0
1441325767838,1.0
1441326118595,1.0
1441326924103,-1.0
1441326965465,1.0
1441329483000,-1.0
1441329590979,1.0
1441332316588,1.0
1441332487956,-1.0
1441332569345,-1.0
1441332648898,1.0
1441332693857,1.0
1441332879601,-1.0
1441334150742,1.0
1441335368175,-1.0
1441337012640,1.0
1441337013829,-1.0
1441337019831,-1.0
1441337021183,-1.0
1441339287053,1.0
1441339288580,1.0
1441339289782,1.0
1441339290896,1.0
1441340717927,-1.0
1441340779497,1.0
1441340806636,-1.0
1441340994462,1.0
1441341003074,-1.0
1441341120222,1.0
1441342475589,-1.0
1441343952468,-1.0
1441344716989,-1.0
1441345234097,1.0
1441345982094,-1.0
1441346161798,1.0
1441347012317,-1.0
1441351497938,-1.0
1441351605119,1.0
1441353656831,-1.0
1441354452798,-1.0
1441354601218,1.0
1441356470948,-1.0
1441359126989,1.0
1441410625505,1.0
1441412888865,-1.0
1441413267460,-1.0
1441417532813,1.0
1441417534555,-1.0
1441433533908,-1.0
1441433765513,1.0
1441441265592,-1.0
1441441421242,1.0
1441505244853,-1.0
1441506190688,1.0
1441515907688,-1.0
1441516024342,1.0
1441525697699,1.0
1441525699239,1.0
1441529104665,-1.0
1441529106240,-1.0
1441530012597,1.0
1441530332534,-1.0
1441537423771,-1.0
1441584579169,1.0
1441584804848,-1.0
1441588403724,-1.0
1441588536528,1.0
1441588552534,-1.0
1441588785555,1.0
1441590733270,-1.0
1441592580474,-1.0
1441593251452,1.0
1441594260335,-1.0
1441594581827,-1.0
1441598199828,-1.0
1441598255239,1.0
1441598610885,-1.0
1441598712314,1.0
1441602040024,-1.0
1441602351044,1.0
1441608134908,1.0
1441610947434,1.0
1441611192920,-1.0
1441611920400,1.0
1441613207285,-1.0
1441616314421,1.0
1441616968784,-1.0
1441617098278,-1.0
1441617114562,-1.0
1441617357690,1.0
1441617555128,1.0
1441617556394,1.0
1441617698878,-1.0
1441617778847,-1.0
1441617791852,-1.0
1441620975490,1.0
1441620978494,1.0
1441620980599,1.0
1441621273236,-1.0
1441621321409,1.0
1441621417928,-1.0
1441621576578,1.0
1441621596418,-1.0
1441621738320,1.0
1441625493192,-1.0
1441625494801,-1.0
1441626820863,-1.0
1441627875817,1.0
1441635286745,-1.0
1441684334825,1.0
1441684795036,-1.0
1441686974958,-1.0
1441687115576,1.0
1441689716362,-1.0
1441689718318,-1.0
1441689979810,1.0
1441690330453,1.0
1441690938488,-1.0
1441691879841,1.0
1441692253884,-1.0
1441692366632,1.0
1441693866429,-1.0
1441695240665,1.0
1441696117148,-1.0
1441697040579,1.0
1441697136228,-1.0
1441697170228,1.0
1441697171229,-1.0
1441697309252,1.0
1441701026747,-1.0
1441701027925,-1.0
1441701033133,1.0
1441701037387,1.0
1441701075742,-1.0
1441701077316,-1.0
1441703145437,1.0
1441703148010,1.0
1441704066238,-1.0
1441704322964,1.0
1441708339944,-1.0
1441709011172,-1.0
1441709427572,1.0
1441710919677,-1.0
1441710923029,1.0
1441710925155,1.0
1441711784798,1.0
1441712032745,1.0
1441712178531,-1.0
1441712585594,1.0
1441719633179,1.0
1441719635001,1.0
1441722429404,-1.0
1441722649575,-1.0
1441724722454,-1.0
1441724838698,1.0
1441725542706,-1.0
1441755868484,-1.0
1441758677185,1.0
1441758680108,1.0
1441759405886,1.0
1441762828463,1.0
1441763101473,-1.0
1441763347762,-1.0
1441763426384,1.0
1441764086766,1.0
1441765204887,1.0
1441765664806,-1.0
1441765673014,-1.0
1441765674077,-1.0
1441767408818,1.0
1441767568541,1.0
1441769037659,-1.0
1441769229886,1.0
1441770670393,-1.0
1441779118136,-1.0
1441779181232,1.0
1441779970481,-1.0
1441780045363,1.0
1441780057785,-1.0
1441780080252,1.0
1441780089053,-1.0
1441780289266,1.0
1441780593088,1.0
1441780594905,-1.0
1441781769931,1.0
1441781888828,-1.0
1441789083941,1.0
1441789086020,1.0
1441789313867,-1.0
1441789315246,-1.0
1441791558078,1.0
1441791559702,1.0
1441791896398,-1.0
1441794445410,1.0
1441795410610,1.0
1441795572087,-1.0
1441795584600,1.0
1441795630976,-1.0
1441800034875,-1.0
1441800448151,1.0
1441801918748,1.0
1441805314895,1.0
1441805485509,-1.0
1441805547506,-1.0
1441805610013,1.0
1441805790194,1.0
1441810035136,-1.0
1441812013053,-1.0
1441815305483,-1.0
1441841252754,1.0
1441842951974,1.0
1441843061546,-1.0
1441843183941,1.0
1441843283194,-1.0
1441843429235,1.0
1441844635533,1.0
1441844636632,1.0
1441844699203,-1.0
1441844701485,1.0
1441844781732,-1.0
1441845068433,1.0
1441846332123,1.0
1441847933431,-1.0
1441848394514,1.0
1441851688652,1.0
1441854963024,1.0
1441854970018,-1.0
1441854971388,-1.0
1441854974532,-1.0
1441855562990,1.0
1441855655405,-1.0
1441855658754,1.0
1441855665572,-1.0
1441855669874,1.0
1441856314517,-1.0
1441856322962,-1.0
1441856338063,1.0
1441856358983,-1.0
1441857694242,-1.0
1441857871262,1.0
1441857979221,-1.0
1441858237637,1.0
1441858312871,-1.0
1441858401064,1.0
1441859790085,-1.0
1441859793110,1.0
1441859794134,1.0
1441859901314,-1.0
1441860833406,1.0
1441860955583,1.0
1441863045538,-1.0
1441863313484,1.0
1441863316014,-1.0
1441863444286,1.0
1441864211205,-1.0
1441864369326,-1.0
1441864567132,1.0
1441866552704,-1.0
1441867079209,1.0
1441867373147,-1.0
1441867414659,1.0
1441867434988,-1.0
1441867464080,1.0
1441867608520,1.0
1441867711394,-1.0
1441868739146,1.0
1441876591159,-1.0
1441876650284,1.0
1441876651374,1.0
1441876708425,1.0
1441876803060,-1.0
1441876851523,-1.0
1441876858558,-1.0
1441876864832,-1.0
1441876870724,1.0
1441876871955,-1.0
1441876873631,-1.0
1441876874861,-1.0
1441881062936,1.0
